total_events,avg_checkins,avg_likes,avg_event_rating,median_event_rating,venue_popularity_tier,checkin_count,like_count,rating_avg,rating_count,success_score_scaled,city_avg_success,city_total_events,city_avg_venue_popularity,price_rating_encoded,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,tag_40+,tag_Acoustic,tag_Any,tag_Art Bar,tag_Barcade,tag_Beach,tag_Brew,tag_Club,tag_College,tag_Concept,tag_Custom,tag_DJ,tag_Dive,tag_Dress Code,tag_Gastro,tag_Guest DJs,tag_High,tag_Hookah,tag_Hotel,tag_House,tag_Indie,tag_Inn,tag_Jazz,tag_Karaoke,tag_LGBTQ,tag_Live,tag_Local,tag_Loud,tag_Lounge,tag_Low,tag_Medium,tag_Mixed Crowd,tag_None,tag_Open,tag_Open Air,tag_Pool,tag_Pop,tag_Pub,tag_Rap,tag_Rave,tag_Rooftop,tag_Sports,tag_Street,tag_Student,tag_Tavern,tag_Techno,tag_Themed Night,tag_Tourists,tag_Young,city_Aalborg,city_Aarhus,city_Copenhagen,city_Esbjerg,city_Horsens,city_Kolding,city_Odense,city_Randers,city_Roskilde,city_Vejle,venue_rating_scaled
1.5376977709720485,0.1071507227238457,0.07248301096958441,-0.831217691902697,-0.5165074995097809,0.5199963747198081,-0.46621346086620136,-0.38401299101052727,1.0235957329337686,-0.024941485377544016,0.4318919485097723,-0.7617983366699009,1.7449011984231895,0.95398460839284,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1499999999999999
-0.3294269008255297,0.8968415820111354,0.9157053013214652,2.0733002490870875,0.7909535688658319,1.2481655024681493,-1.7251102737994846,-1.693824743294497,-0.9320607659162895,-1.5887726185495674,0.11961251545745566,0.9561564410591733,-1.6296508640027683,-1.2329849743852943,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7000000000000002
-0.3294269008255297,0.8968415820111354,0.9157053013214652,2.0733002490870875,0.7909535688658319,1.2481655024681493,1.0444627146537384,0.9257987612734425,-0.018392683632090786,1.5388896477944793,0.5401123033090343,0.9561564410591733,-1.6296508640027683,-1.2329849743852943,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7000000000000002
0.4174229678935016,0.9424034167213254,1.0739705376515165,-0.35969320249260467,-0.5521152944823021,1.2481655024681493,-1.2215515486261712,-1.1699000423809092,-1.6908343737697196,-2.110049662940242,0.1778769949011737,1.717691853914351,-1.1641954071164293,-0.007661693153438307,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3500000000000001
-0.5161393680052876,-2.384038998326784,-2.285819330111311,-0.136394281068872,-0.02995020368526873,-1.6645110085252153,-0.46621346086620136,-0.38401299101052727,-0.8800305756634831,-0.5462185297682185,0.4776136437576486,-0.7640434965821757,-0.349648357565336,-0.2528593379529212,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7000000000000002
-1.4497017039040767,-0.3377045846066242,-0.43286749069060465,-0.6034210472225373,-0.05780028459104961,-0.20817275302853303,0.28912462689376855,0.4018740603598546,1.5407424866249941,-1.067495574158893,0.5873278542619496,0.9561564410591733,-1.6296508640027683,-1.2329849743852943,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.050000000000000044
0.6041354350732594,-0.030065805121300852,-0.0034000206187375136,0.7500655400932682,0.1147803377856461,-0.20817275302853303,1.5480214398270518,1.7116858126438244,-1.3106488607821065,-1.067495574158893,0.6451377066945663,-1.0581021316693362,0.8139902846505115,1.519276293592171,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6000000000000001
0.4174229678935016,-2.3427619756583025,-2.3259761811204296,-1.3182454197754891,0.5428855126989728,-1.6645110085252153,-0.9697721860395146,-1.1699000423809092,1.240790929300351,-0.28558000757288127,0.46534009255035236,1.6250771128948078,0.3485348277641725,-0.4144920434844517,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5
0.7908479022530173,-0.2688343925828699,-0.2257728733435877,-1.9794635449453533,-0.43960932919543827,-0.20817275302853303,-0.717992823452858,-0.6459753414673212,0.15190153101718143,-0.5462185297682185,0.3873243921123739,-0.9625931633053623,-0.11692062912216651,-0.5988187913741204,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.44999999999999996
-0.5161393680052876,-0.8770229942344331,-0.8369276957217389,-0.5669216338058107,0.7107296261953051,-0.9363418807768742,-0.717992823452858,-0.6459753414673212,0.21599669292281268,-0.024941485377544016,0.4032605065603987,-0.9625931633053623,-0.11692062912216651,-0.5988187913741204,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8500000000000001
-0.1427144336457719,-0.18546521276464292,-0.16400781202956305,-1.1098620758333697,-1.235417268767481,-0.20817275302853303,-0.717992823452858,-0.6459753414673212,-2.5016381718759564,-0.5462185297682185,0.27309492219319853,1.717691853914351,-1.1641954071164293,-0.007661693153438307,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3500000000000001
0.4174229678935016,0.595190814274699,0.5385458575299499,-1.7336595185125236,-1.854092724824902,0.5199963747198081,0.5409039894804252,0.4018740603598546,0.6310128662617761,0.23569703681779322,0.5409257119896853,0.43485813984351857,0.2903528956533801,-0.4448197767212126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3500000000000001
-0.1427144336457719,0.7424700060817286,0.7661013465816147,0.8304095589087455,0.9491093415591663,1.2481655024681493,-0.46621346086620136,-0.38401299101052727,0.05055105625390223,0.23569703681779322,0.3520243252352224,-0.7640434965821757,-0.349648357565336,-0.2528593379529212,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5499999999999998
-0.8895643023648032,-0.7411038417916009,-0.9731652756197313,-0.4653080255278468,0.13685253365267053,-0.9363418807768742,-0.9697721860395146,-0.9079376919241151,1.2575430738893225,-0.5462185297682185,0.3998237853937463,-0.9625931633053623,-0.11692062912216651,-0.5988187913741204,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
-0.1427144336457719,0.5394841769590856,0.6207717905486223,-1.0876865522602635,-0.9456588371785934,0.5199963747198081,1.5480214398270518,1.7116858126438244,-0.2551027470835778,-0.024941485377544016,0.6634054532127887,-0.7617983366699009,1.7449011984231895,0.95398460839284,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10000000000000009
-1.8231266382635924,-0.7196971476533589,-0.6816046154393889,-0.23427828487237026,0.6717091370732409,-0.9363418807768742,1.296242077240395,1.3187422869586334,-0.9565749901700163,0.7569740812084677,0.6597116115580592,-0.7617983366699009,1.7449011984231895,0.95398460839284,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.30000000000000004
-0.7028518351850455,0.18788372294307767,0.19386621970169107,-1.5815968917475676,-1.8949936144459723,0.5199963747198081,-0.46621346086620136,-0.38401299101052727,-0.860802027091794,-0.024941485377544016,0.3622273922439294,0.9561564410591733,-1.6296508640027683,-1.2329849743852943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
-1.4497017039040767,0.9672043168960842,0.9659294861269864,1.3063369901893374,1.0194007960895297,1.2481655024681493,0.7926833520670818,0.7948175860450456,-1.6196666422745014,1.5388896477944793,0.4578089048787122,-0.7640434965821757,-0.349648357565336,-0.2528593379529212,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1499999999999999
-0.5161393680052876,0.32243872330847034,0.4269990491712908,0.9927153997124303,1.0087042704001314,0.5199963747198081,-1.9768896363861412,-1.955787093751291,0.6955086229293175,-1.8494111407449048,0.16371312920951742,-0.7640434965821757,-0.349648357565336,-0.2528593379529212,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8500000000000001
-0.1427144336457719,0.5684821525480346,0.5771729237387218,-0.7534348795401037,-0.7791435948288363,0.5199963747198081,0.5409039894804252,0.4018740603598546,0.7415770205489899,-0.5462185297682185,0.5345134229140378,0.43485813984351857,0.2903528956533801,-0.4448197767212126,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8500000000000001
2.28454763969108,-1.3979430670775763,-1.4168696929973519,-1.3359034889847206,-0.9721813480791768,-1.6645110085252153,2.3033595275870216,2.4975728640142063,-1.5876411631016534,0.4963355590131305,0.8611187505001778,0.9561564410591733,-1.6296508640027683,-1.2329849743852943,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3500000000000001
0.4174229678935016,-1.5949194473117208,-1.5362247779411193,-0.6839253707426728,-0.2889272446854133,-1.6645110085252153,-0.46621346086620136,-0.38401299101052727,1.0519325413552054,-1.067495574158893,0.51199779057106,0.43485813984351857,0.2903528956533801,-0.4448197767212126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.9500000000000002
-1.262989236724319,0.14851147160462852,0.1872888044501962,0.9591711782437363,1.1204447619769418,0.5199963747198081,-0.717992823452858,-0.6459753414673212,-0.03974300308065631,-0.8068570519635557,0.3350536169442824,-0.9625931633053623,-0.11692062912216651,-0.5988187913741204,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.050000000000000044
0.6041354350732594,-0.3943993445721985,-0.36858711013755147,-0.38733424027100494,0.5752866061021992,-0.20817275302853303,1.296242077240395,1.4497234621870305,1.6379788735872627,2.060166692185154,0.7452315081260328,0.43485813984351857,0.2903528956533801,-0.4448197767212126,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7999999999999998
0.7908479022530173,-0.06584856346022695,-0.06046050335605276,-0.9175209732018551,-0.44234195153065314,-0.20817275302853303,0.037345264307111915,0.008930534674663685,-0.3071072307206469,-0.28558000757288127,0.45880896502542745,-1.0581021316693362,0.8139902846505115,1.519276293592171,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
-0.1427144336457719,-0.3884510418872859,-0.7017271693516499,-0.5279731331913111,-0.30735040817119413,-0.20817275302853303,-0.717992823452858,-0.6459753414673212,1.4353128905864112,-1.5887726185495674,0.432403306483081,-0.7617983366699009,1.7449011984231895,0.95398460839284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.6499999999999999
0.7908479022530173,-0.8016721940298118,-0.8107243363763977,0.5679348606288644,0.5358886217280574,-0.9363418807768742,1.296242077240395,1.4497234621870305,-2.1515183499664454,1.2782511255991422,0.625419917076242,-0.7640434965821757,-0.349648357565336,-0.2528593379529212,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19999999999999996
-0.5161393680052876,0.04563986541395192,0.08789675176095965,0.7182524848173798,-0.1393745058008229,0.5199963747198081,0.28912462689376855,0.27089288513145765,-1.7179904818402634,-1.067495574158893,0.4275469389292612,-0.7640434965821757,-0.349648357565336,-0.2528593379529212,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3999999999999999
0.9775603694327751,-0.27316640722877605,-0.30083027209965035,0.38626480287934656,1.7065922528798618,-0.20817275302853303,0.037345264307111915,-0.1220506405537333,1.2604914513369818,0.4963355590131305,0.5075167009377424,-0.9625931633053623,-0.11692062912216651,-0.5988187913741204,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6499999999999999
0.4174229678935016,-0.5799903016985023,-0.5992315877283775,-1.3860184570556944,-2.0863871952113096,-0.9363418807768742,0.28912462689376855,0.4018740603598546,1.5438758837100568,0.7569740812084677,0.6083126748860643,-1.0581021316693362,0.8139902846505115,1.519276293592171,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8500000000000001
